,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
240,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Cowpea,Annual,1991,6,1991,11,All (PS),yield,0.5,0
857,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Millet,Annual,1991,6,1991,11,All (PS),area,2610.0,0
238,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Cowpea,Annual,1991,6,1991,11,All (PS),area,176.0,0
599,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Sorghum,Annual,1991,6,1991,11,All (PS),yield,0.5359801488833746,0
598,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Sorghum,Annual,1991,6,1991,11,All (PS),production,3456.0,0
571,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Millet,Annual,1991,6,1991,11,All (PS),area,194.0,0
597,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Sorghum,Annual,1991,6,1991,11,All (PS),area,6448.0,0
859,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Millet,Annual,1991,6,1991,11,All (PS),yield,0.2,0
572,MR1990A103,Mauritania,MR,Assaba,none,Assaba,Millet,Annual,1991,6,1991,11,All (PS),production,78.0,0
858,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Millet,Annual,1991,6,1991,11,All (PS),production,522.0,0
239,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Cowpea,Annual,1991,6,1991,11,All (PS),production,88.0,0
266,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Millet,Annual,1991,6,1991,11,All (PS),production,457.0,0
265,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Millet,Annual,1991,6,1991,11,All (PS),area,1474.0,0
80,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Annual,1991,6,1991,11,All (PS),yield,0.27923363615187513,0
79,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Annual,1991,6,1991,11,All (PS),production,4795.0,0
78,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Sorghum,Annual,1991,6,1991,11,All (PS),area,17172.0,0
7,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Millet,Annual,1991,6,1991,11,All (PS),production,641.0,0
6,MR1990A101,Mauritania,MR,Hodh ech Chargui,none,Hodh ech Chargui,Millet,Annual,1991,6,1991,11,All (PS),area,3205.0,0
480,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Cowpea,Annual,1991,6,1991,11,All (PS),yield,0.4,0
479,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Cowpea,Annual,1991,6,1991,11,All (PS),production,88.0,0
1032,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Cowpea,Annual,1991,6,1991,11,All (PS),yield,0.21507263332358387,0
922,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Sorghum,Annual,1991,6,1991,11,All (PS),production,9622.0,0
1031,MR1990A104,Mauritania,MR,Gorgol,none,Gorgol,Cowpea,Annual,1991,6,1991,11,All (PS),production,220.6,0
1665,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Cowpea,Annual,1991,6,1991,11,All (PS),production,309.0,0
1664,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Cowpea,Annual,1991,6,1991,11,All (PS),area,771.0,0
1666,MR1990A105,Mauritania,MR,Brakna,none,Brakna,Cowpea,Annual,1991,6,1991,11,All (PS),yield,0.40077821011673154,0
478,MR1990A102,Mauritania,MR,Hodh el Gharbi,none,Hodh el Gharbi,Cowpea,Annual,1991,6,1991,11,All (PS),area,220.0,0
