,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,gscd_code
145,LS1980A101,Lesotho,LS,Berea,none,Berea,Wheat,Winter,2006,05-01,2006,11-01,All (PS),yield,0.52628435,reported
146,LS1980A101,Lesotho,LS,Berea,none,Berea,Barley,Winter,2006,05-01,2006,11-01,All (PS),area,70.0,reported
147,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,Mountains (PS),area,1138.0,reported
148,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,Mountains (PS),production,58.05,reported
149,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,Mountains (PS),yield,0.0510105448154657,reported
150,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Wheat,Summer,2021,10-01,2022,07-01,Mountains (PS),area,30.0,reported
151,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Wheat,Summer,2021,10-01,2022,07-01,Mountains (PS),production,1.0,reported
152,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Wheat,Summer,2021,10-01,2022,07-01,Mountains (PS),yield,0.0333333333333333,reported
153,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,none,area,663.0,reported
154,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,none,production,177.54,reported
155,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,none,yield,0.2677828054298643,reported
156,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2021,10-01,2022,07-01,Foothills (PS),area,578.0,reported
157,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2021,10-01,2022,07-01,Foothills (PS),production,116.39,reported
158,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2021,10-01,2022,07-01,Foothills (PS),yield,0.2013667820069204,reported
159,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,Foothills (PS),area,1301.0,reported
160,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,Foothills (PS),production,1231.36,reported
161,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2021,10-01,2022,07-01,Foothills (PS),yield,0.9464719446579554,reported
162,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2020,10-01,2021,07-01,none,area,1587.0,reported
163,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2020,10-01,2021,07-01,none,production,2882.0,reported
164,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2020,10-01,2021,07-01,none,yield,1.816005041,reported
165,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2020,10-01,2021,07-01,none,area,375.0,reported
166,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2020,10-01,2021,07-01,none,production,197.0,reported
167,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2020,10-01,2021,07-01,none,yield,0.5253333333,reported
168,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Wheat,Summer,2020,10-01,2021,07-01,none,area,36.0,reported
169,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2020,10-01,2021,07-01,Foothills (PS),area,1388.0,reported
170,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2020,10-01,2021,07-01,Foothills (PS),production,2693.0,reported
171,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2020,10-01,2021,07-01,Foothills (PS),yield,1.940201729,reported
172,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2020,10-01,2021,07-01,Foothills (PS),area,319.0,reported
173,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2020,10-01,2021,07-01,Foothills (PS),production,164.0,reported
174,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2020,10-01,2021,07-01,Foothills (PS),yield,0.5141065831,reported
175,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,Mountains (PS),area,3.0,reported
176,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,none,area,392.0,reported
177,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,none,production,144.0,reported
178,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,none,yield,0.3673469388,reported
179,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,none,area,1227.0,reported
180,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,none,production,2089.0,reported
181,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Maize,Summer,2019,10-01,2020,07-01,none,yield,1.702526487,reported
182,LS1980A102,Lesotho,LS,Butha-Buthe,none,Butha-Buthe,Sorghum,Summer,2019,10-01,2020,07-01,Foothills (PS),area,188.0,reported
