,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag
591,KE2013A103,Kenya,KE,Kilifi,none,Kilifi,Maize,Annual,1982,1,1982,12,none,area,26450.0,0
13894,KE2013A140,Kenya,KE,Busia,none,Busia,Sorghum,Annual,1982,1,1982,12,none,area,11967.0,0
13895,KE2013A140,Kenya,KE,Busia,none,Busia,Sorghum,Annual,1982,1,1982,12,none,production,4787.0,0
13896,KE2013A140,Kenya,KE,Busia,none,Busia,Sorghum,Annual,1982,1,1982,12,none,yield,0.4000167126263892,0
14299,KE2013A141,Kenya,KE,Siaya,none,Siaya,Millet,Annual,1982,1,1982,12,none,area,860.0,0
14271,KE2013A141,Kenya,KE,Siaya,none,Siaya,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.4963286857520007,0
14270,KE2013A141,Kenya,KE,Siaya,none,Siaya,Beans (mixed),Annual,1982,1,1982,12,none,production,6016.0,0
14269,KE2013A141,Kenya,KE,Siaya,none,Siaya,Beans (mixed),Annual,1982,1,1982,12,none,area,12121.0,0
14232,KE2013A141,Kenya,KE,Siaya,none,Siaya,Sorghum,Annual,1982,1,1982,12,none,yield,0.11109139307897072,0
14231,KE2013A141,Kenya,KE,Siaya,none,Siaya,Sorghum,Annual,1982,1,1982,12,none,production,2504.0,0
14230,KE2013A141,Kenya,KE,Siaya,none,Siaya,Sorghum,Annual,1982,1,1982,12,none,area,22540.0,0
14025,KE2013A141,Kenya,KE,Siaya,none,Siaya,Maize,Annual,1982,1,1982,12,none,yield,1.800009498480243,0
14024,KE2013A141,Kenya,KE,Siaya,none,Siaya,Maize,Annual,1982,1,1982,12,none,production,75802.0,0
14023,KE2013A141,Kenya,KE,Siaya,none,Siaya,Maize,Annual,1982,1,1982,12,none,area,42112.0,0
13178,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Wheat,Annual,1982,1,1982,12,none,production,437.5,0
494,KE2013A102,Kenya,KE,Kwale,none,Kwale,Sorghum,Annual,1982,1,1982,12,none,area,139.0,0
496,KE2013A102,Kenya,KE,Kwale,none,Kwale,Sorghum,Annual,1982,1,1982,12,none,yield,0.5035971223021583,0
13995,KE2013A140,Kenya,KE,Busia,none,Busia,Millet,Annual,1982,1,1982,12,none,yield,0.7200147710487445,0
13994,KE2013A140,Kenya,KE,Busia,none,Busia,Millet,Annual,1982,1,1982,12,none,production,9749.0,0
13993,KE2013A140,Kenya,KE,Busia,none,Busia,Millet,Annual,1982,1,1982,12,none,area,13540.0,0
534,KE2013A102,Kenya,KE,Kwale,none,Kwale,Beans (mixed),Annual,1982,1,1982,12,none,area,310.0,0
535,KE2013A102,Kenya,KE,Kwale,none,Kwale,Beans (mixed),Annual,1982,1,1982,12,none,production,186.0,0
536,KE2013A102,Kenya,KE,Kwale,none,Kwale,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.6,0
13938,KE2013A140,Kenya,KE,Busia,none,Busia,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.6500431158378844,0
13937,KE2013A140,Kenya,KE,Busia,none,Busia,Beans (mixed),Annual,1982,1,1982,12,none,production,4523.0,0
13936,KE2013A140,Kenya,KE,Busia,none,Busia,Beans (mixed),Annual,1982,1,1982,12,none,area,6958.0,0
495,KE2013A102,Kenya,KE,Kwale,none,Kwale,Sorghum,Annual,1982,1,1982,12,none,production,70.0,0
13177,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Wheat,Annual,1982,1,1982,12,none,area,175.0,0
13119,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.629991101415162,0
13118,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Beans (mixed),Annual,1982,1,1982,12,none,production,10973.5,0
12380,KE2013A136,Kenya,KE,Bomet,none,Bomet,Tea,Annual,1982,1,1982,12,none,production,14523.5,0
12379,KE2013A136,Kenya,KE,Bomet,none,Bomet,Tea,Annual,1982,1,1982,12,none,area,3842.5,0
12341,KE2013A136,Kenya,KE,Bomet,none,Bomet,Wheat,Annual,1982,1,1982,12,none,yield,1.62,0
12340,KE2013A136,Kenya,KE,Bomet,none,Bomet,Wheat,Annual,1982,1,1982,12,none,production,1053.0,0
12339,KE2013A136,Kenya,KE,Bomet,none,Bomet,Wheat,Annual,1982,1,1982,12,none,area,650.0,0
12287,KE2013A136,Kenya,KE,Bomet,none,Bomet,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.72,0
12286,KE2013A136,Kenya,KE,Bomet,none,Bomet,Beans (mixed),Annual,1982,1,1982,12,none,production,864.0,0
12285,KE2013A136,Kenya,KE,Bomet,none,Bomet,Beans (mixed),Annual,1982,1,1982,12,none,area,1200.0,0
12073,KE2013A136,Kenya,KE,Bomet,none,Bomet,Maize,Annual,1982,1,1982,12,none,yield,2.61,0
12072,KE2013A136,Kenya,KE,Bomet,none,Bomet,Maize,Annual,1982,1,1982,12,none,production,93960.0,0
12381,KE2013A136,Kenya,KE,Bomet,none,Bomet,Tea,Annual,1982,1,1982,12,none,yield,3.779700715679896,0
12071,KE2013A136,Kenya,KE,Bomet,none,Bomet,Maize,Annual,1982,1,1982,12,none,area,36000.0,0
12027,KE2013A135,Kenya,KE,Kericho,none,Kericho,Tea,Annual,1982,1,1982,12,none,production,14523.5,0
12026,KE2013A135,Kenya,KE,Kericho,none,Kericho,Tea,Annual,1982,1,1982,12,none,area,3842.5,0
11968,KE2013A135,Kenya,KE,Kericho,none,Kericho,Wheat,Annual,1982,1,1982,12,none,yield,1.62,0
11967,KE2013A135,Kenya,KE,Kericho,none,Kericho,Wheat,Annual,1982,1,1982,12,none,production,1053.0,0
11966,KE2013A135,Kenya,KE,Kericho,none,Kericho,Wheat,Annual,1982,1,1982,12,none,area,650.0,0
11914,KE2013A135,Kenya,KE,Kericho,none,Kericho,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.72,0
11913,KE2013A135,Kenya,KE,Kericho,none,Kericho,Beans (mixed),Annual,1982,1,1982,12,none,production,864.0,0
11912,KE2013A135,Kenya,KE,Kericho,none,Kericho,Beans (mixed),Annual,1982,1,1982,12,none,area,1200.0,0
1205,KE2013A105,Kenya,KE,Lamu,none,Lamu,Maize,Annual,1982,1,1982,12,none,area,2960.0,0
1206,KE2013A105,Kenya,KE,Lamu,none,Lamu,Maize,Annual,1982,1,1982,12,none,production,3228.0,0
12028,KE2013A135,Kenya,KE,Kericho,none,Kericho,Tea,Annual,1982,1,1982,12,none,yield,3.779700715679896,0
11716,KE2013A135,Kenya,KE,Kericho,none,Kericho,Maize,Annual,1982,1,1982,12,none,yield,2.61,0
12422,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Maize,Annual,1982,1,1982,12,none,area,55210.0,0
12424,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Maize,Annual,1982,1,1982,12,none,yield,2.094403187828292,0
13117,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Beans (mixed),Annual,1982,1,1982,12,none,area,17418.5,0
13077,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Sorghum,Annual,1982,1,1982,12,none,yield,0.6299110751818917,0
13076,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Sorghum,Annual,1982,1,1982,12,none,production,1948.0,0
13075,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Sorghum,Annual,1982,1,1982,12,none,area,3092.5,0
12846,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Maize,Annual,1982,1,1982,12,none,yield,2.094403187828292,0
12845,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Maize,Annual,1982,1,1982,12,none,production,115632.0,0
12844,KE2013A138,Kenya,KE,Vihiga,none,Vihiga,Maize,Annual,1982,1,1982,12,none,area,55210.0,0
12792,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Millet,Annual,1982,1,1982,12,none,yield,0.6298449612403101,0
12791,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Millet,Annual,1982,1,1982,12,none,production,325.0,0
925,KE2013A104,Kenya,KE,Tana River,none,Tana River,Maize,Annual,1982,1,1982,12,none,area,2649.0,0
12423,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Maize,Annual,1982,1,1982,12,none,production,115632.0,0
926,KE2013A104,Kenya,KE,Tana River,none,Tana River,Maize,Annual,1982,1,1982,12,none,production,3688.0,0
12790,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Millet,Annual,1982,1,1982,12,none,area,516.0,0
12754,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Wheat,Annual,1982,1,1982,12,none,yield,2.5,0
12753,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Wheat,Annual,1982,1,1982,12,none,production,437.5,0
12752,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Wheat,Annual,1982,1,1982,12,none,area,175.0,0
12700,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Beans (mixed),Annual,1982,1,1982,12,none,yield,0.629991101415162,0
12699,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Beans (mixed),Annual,1982,1,1982,12,none,production,10973.5,0
12698,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Beans (mixed),Annual,1982,1,1982,12,none,area,17418.5,0
12658,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Sorghum,Annual,1982,1,1982,12,none,yield,0.6299110751818917,0
12657,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Sorghum,Annual,1982,1,1982,12,none,production,1948.0,0
12656,KE2013A137,Kenya,KE,Kakamega,none,Kakamega,Sorghum,Annual,1982,1,1982,12,none,area,3092.5,0
927,KE2013A104,Kenya,KE,Tana River,none,Tana River,Maize,Annual,1982,1,1982,12,none,yield,1.3922234805587015,0
14300,KE2013A141,Kenya,KE,Siaya,none,Siaya,Millet,Annual,1982,1,1982,12,none,production,366.0,0
8440,KE2013A126,Kenya,KE,Trans Nzoia,none,Trans Nzoia,Wheat,Annual,1982,1,1982,12,none,yield,2.240778456664404,0
8438,KE2013A126,Kenya,KE,Trans Nzoia,none,Trans Nzoia,Wheat,Annual,1982,1,1982,12,none,area,4419.0,0
