,fnid,country,country_code,admin_1,admin_2,name,product,season_name,planting_year,planting_month,harvest_year,harvest_month,crop_production_system,indicator,value,QC_flag,year,minRe
4054,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2002,10,2003,3,none,area,370.0, ,2003, 
4055,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2002,10,2003,3,none,production,93.0, ,2003, 
4056,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2002,10,2003,3,none,yield,0.2513513513513513, ,2003, 
4057,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2004,10,2005,3,none,area,1200.0, ,2005, 
4058,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2004,10,2005,3,none,production,300.0, ,2005, 
4059,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2004,10,2005,3,none,yield,0.25, ,2005, 
4060,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2005,10,2006,3,none,area,960.0, ,2006, 
4061,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2005,10,2006,3,none,production,192.0, ,2006, 
4062,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2005,10,2006,3,none,yield,0.2, ,2006, 
4063,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2006,10,2007,3,none,area,700.0, ,2007, 
4064,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2006,10,2007,3,none,production,29.4, ,2007, 
4065,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2006,10,2007,3,none,yield,0.0419999999999999, ,2007, 
4066,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2007,10,2008,3,none,area,600.0, ,2008, 
4067,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2007,10,2008,3,none,production,120.0, ,2008, 
4068,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Maize,Deyr,2007,10,2008,3,none,yield,0.2, ,2008, 
4070,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2013,3,2013,8,agro_pastoral,area,3500.0, ,2013, 
4071,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2013,3,2013,8,agro_pastoral,production,800.0, ,2013, 
4072,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2013,3,2013,8,agro_pastoral,yield,0.2285714285714285, ,2013, 
4073,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2014,3,2014,8,agro_pastoral,area,2900.0, ,2014, 
4074,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2014,3,2014,8,agro_pastoral,production,500.0, ,2014, 
4075,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2014,3,2014,8,agro_pastoral,yield,0.1724137931034483, ,2014, 
4076,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2015,3,2015,8,agro_pastoral,area,2900.0, ,2015, 
4077,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2015,3,2015,8,agro_pastoral,production,696.0, ,2015, 
4078,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2015,3,2015,8,agro_pastoral,yield,0.24, ,2015, 
4079,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2016,3,2016,8,agro_pastoral,area,3000.0, ,2016, 
4080,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2016,3,2016,8,agro_pastoral,production,360.0, ,2016, 
4081,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2016,3,2016,8,agro_pastoral,yield,0.12, ,2016, 
4082,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2017,3,2017,8,agro_pastoral,area,2800.0, ,2017, 
4083,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2017,3,2017,8,agro_pastoral,production,336.0, ,2017, 
4084,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2017,3,2017,8,agro_pastoral,yield,0.12, ,2017, 
4085,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2018,3,2018,8,agro_pastoral,area,2400.0, ,2018, 
4086,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2018,3,2018,8,agro_pastoral,production,576.0, ,2018, 
4087,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2018,3,2018,8,agro_pastoral,yield,0.24, ,2018, 
4088,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2019,3,2019,8,agro_pastoral,area,2200.0, ,2019, 
4089,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2019,3,2019,8,agro_pastoral,production,110.0, ,2019, 
4090,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2019,3,2019,8,agro_pastoral,yield,0.05, ,2019, 
4091,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2020,3,2020,8,agro_pastoral,area,2200.0, ,2020, 
4092,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2020,3,2020,8,agro_pastoral,production,132.0, ,2020, 
4093,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2020,3,2020,8,agro_pastoral,yield,0.06, ,2020, 
4094,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,1998,3,1998,8,none,area,1000.0, ,1998, 
4095,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,1998,3,1998,8,none,production,250.0, ,1998, 
4096,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,1998,3,1998,8,none,yield,0.25, ,1998, 
4097,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,1999,3,1999,8,none,area,6000.0, ,1999, 
4098,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,1999,3,1999,8,none,production,600.0, ,1999, 
4099,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,1999,3,1999,8,none,yield,0.1, ,1999, 
4100,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2000,3,2000,8,none,area,6500.0, ,2000, 
4101,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2000,3,2000,8,none,production,1950.0, ,2000, 
4102,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2000,3,2000,8,none,yield,0.3, ,2000, 
4103,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2001,3,2001,8,none,area,3500.0, ,2001, 
4104,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2001,3,2001,8,none,production,700.0, ,2001, 
4105,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2001,3,2001,8,none,yield,0.2, ,2001, 
4106,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2002,3,2002,8,none,area,2000.0, ,2002, 
4107,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2002,3,2002,8,none,production,300.0, ,2002, 
4108,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2002,3,2002,8,none,yield,0.15, ,2002, 
4109,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2003,3,2003,8,none,area,1115.0, ,2003, 
4110,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2003,3,2003,8,none,production,44.6, ,2003, 
4111,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2003,3,2003,8,none,yield,0.04, ,2003, 
4112,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2004,3,2004,8,none,area,1280.0, ,2004, 
4113,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2004,3,2004,8,none,production,128.0, ,2004, 
4114,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2004,3,2004,8,none,yield,0.1, ,2004, 
4115,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2005,3,2005,8,none,area,3110.0, ,2005, 
4116,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2005,3,2005,8,none,production,622.0, ,2005, 
4117,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2005,3,2005,8,none,yield,0.2, ,2005, 
4118,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2006,3,2006,8,none,area,3500.0, ,2006, 
4119,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2006,3,2006,8,none,production,700.0, ,2006, 
4120,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2006,3,2006,8,none,yield,0.2, ,2006, 
4121,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2007,3,2007,8,none,area,580.0, ,2007, 
4122,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2007,3,2007,8,none,production,58.0, ,2007, 
4123,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2007,3,2007,8,none,yield,0.1, ,2007, 
4124,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2008,3,2008,8,none,area,300.0, ,2008, 
4125,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2008,3,2008,8,none,production,30.0, ,2008, 
4126,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2008,3,2008,8,none,yield,0.1, ,2008, 
4127,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2009,3,2009,8,none,area,1490.0, ,2009, 
4128,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2009,3,2009,8,none,production,149.0, ,2009, 
4129,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2009,3,2009,8,none,yield,0.1, ,2009, 
4130,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2010,3,2010,8,none,area,5500.0, ,2010, 
4131,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2010,3,2010,8,none,production,1650.0, ,2010, 
4132,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2010,3,2010,8,none,yield,0.3, ,2010, 
4133,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2011,3,2011,8,none,area,7400.0, ,2011, 
4134,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2011,3,2011,8,none,production,148.0, ,2011, 
4135,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2011,3,2011,8,none,yield,0.02, ,2011, 
4136,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2010,10,2011,3,agro_pastoral,area,7000.0, ,2011, 
4137,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2010,10,2011,3,agro_pastoral,production,4200.0, ,2011, 
4138,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2010,10,2011,3,agro_pastoral,yield,0.6, ,2011, 
4139,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,area,6000.0, ,2012, 
4140,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,production,1200.0, ,2012, 
4141,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2011,10,2012,3,agro_pastoral,yield,0.2, ,2012, 
4142,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,area,6500.0, ,2013, 
4143,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,production,1750.0, ,2013, 
4144,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2012,10,2013,3,agro_pastoral,yield,0.2692307692307692, ,2013, 
4145,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2013,10,2014,3,agro_pastoral,area,6600.0, ,2014, 
4146,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2013,10,2014,3,agro_pastoral,production,1980.0, ,2014, 
4147,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2013,10,2014,3,agro_pastoral,yield,0.3, ,2014, 
4148,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2014,10,2015,3,agro_pastoral,area,5800.0, ,2015, 
4149,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2014,10,2015,3,agro_pastoral,production,116.0, ,2015, 
4150,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2014,10,2015,3,agro_pastoral,yield,0.02, ,2015, 
4151,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2015,10,2016,3,agro_pastoral,area,6000.0, ,2016, 
4152,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2015,10,2016,3,agro_pastoral,production,560.0, ,2016, 
4153,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2015,10,2016,3,agro_pastoral,yield,0.0933333333333333, ,2016, 
4154,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2016,10,2017,3,agro_pastoral,area,6000.0, ,2017, 
4155,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2016,10,2017,3,agro_pastoral,production,1225.0, ,2017, 
4156,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2016,10,2017,3,agro_pastoral,yield,0.2041666666666666, ,2017, 
4157,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2017,10,2018,3,agro_pastoral,area,7000.0, ,2018, 
4158,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2017,10,2018,3,agro_pastoral,production,1706.0, ,2018, 
4159,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2017,10,2018,3,agro_pastoral,yield,0.2437142857142857, ,2018, 
4160,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1996,10,1997,3,none,area,3700.0, ,1997, 
4161,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1996,10,1997,3,none,production,925.0, ,1997, 
4162,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1996,10,1997,3,none,yield,0.25, ,1997, 
4163,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1997,10,1998,3,none,area,150.0, ,1998, 
4164,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1997,10,1998,3,none,production,23.0, ,1998, 
4165,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1997,10,1998,3,none,yield,0.1533333333333333, ,1998, 
4166,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1998,10,1999,3,none,area,4000.0, ,1999, 
4167,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1998,10,1999,3,none,production,400.0, ,1999, 
4168,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1998,10,1999,3,none,yield,0.1, ,1999, 
4169,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1999,10,2000,3,none,area,3500.0, ,2000, 
4170,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1999,10,2000,3,none,production,700.0, ,2000, 
4171,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,1999,10,2000,3,none,yield,0.2, ,2000, 
4172,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2000,10,2001,3,none,area,6000.0, ,2001, 
4173,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2000,10,2001,3,none,production,1320.0, ,2001, 
4174,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2000,10,2001,3,none,yield,0.22, ,2001, 
4175,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2002,10,2003,3,none,area,4488.0, ,2003, 
4176,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2002,10,2003,3,none,production,898.0, ,2003, 
4177,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2002,10,2003,3,none,yield,0.2000891265597148, ,2003, 
4178,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2003,10,2004,3,none,area,1107.0, ,2004, 
4179,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2003,10,2004,3,none,production,166.0, ,2004, 
4180,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2003,10,2004,3,none,yield,0.1499548328816621, ,2004, 
4181,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2004,10,2005,3,none,area,6800.0, ,2005, 
4182,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2004,10,2005,3,none,production,1020.0, ,2005, 
4183,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2004,10,2005,3,none,yield,0.15, ,2005, 
4184,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2005,10,2006,3,none,area,5440.0, ,2006, 
4185,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2005,10,2006,3,none,production,1632.0, ,2006, 
4186,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2005,10,2006,3,none,yield,0.3, ,2006, 
4187,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2006,10,2007,3,none,area,6800.0, ,2007, 
4188,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2006,10,2007,3,none,production,480.0, ,2007, 
4189,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2006,10,2007,3,none,yield,0.0705882352941176, ,2007, 
4190,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2007,10,2008,3,none,area,5000.0, ,2008, 
4191,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2007,10,2008,3,none,production,1000.0, ,2008, 
4192,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2007,10,2008,3,none,yield,0.2, ,2008, 
4194,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2009,10,2010,3,none,area,7600.0, ,2010, 
4195,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2009,10,2010,3,none,production,4200.0, ,2010, 
4196,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Deyr,2009,10,2010,3,none,yield,0.5526315789473685, ,2010, 
4197,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2013,3,2013,8,agro_pastoral,area,700.0, ,2013, 
4198,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2013,3,2013,8,agro_pastoral,production,140.0, ,2013, 
4199,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2013,3,2013,8,agro_pastoral,yield,0.2, ,2013, 
4200,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2010,3,2010,8,none,area,700.0, ,2010, 
4201,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2010,3,2010,8,none,production,210.0, ,2010, 
4202,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2010,3,2010,8,none,yield,0.3, ,2010, 
4203,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2011,3,2011,8,none,area,1728.0, ,2011, 
4204,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2011,3,2011,8,none,production,20.76, ,2011, 
4205,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2011,3,2011,8,none,yield,0.0120138888888888, ,2011, 
4206,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2007,10,2008,3,none,area,625.0, ,2008, 
4207,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2007,10,2008,3,none,production,95.0, ,2008, 
4208,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2007,10,2008,3,none,yield,0.152, ,2008, 
4210,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2009,10,2010,3,none,area,925.0, ,2010, 
4211,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2009,10,2010,3,none,production,277.5, ,2010, 
4212,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2009,10,2010,3,none,yield,0.3, ,2010, 
4213,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2012,3,2012,8,none,area,3700.0, ,2012, 
4214,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2012,3,2012,8,none,production,296.0, ,2012, 
4215,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Sorghum,Gu,2012,3,2012,8,none,yield,0.08, ,2012, 
4216,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2015,3,2015,8,agro_pastoral,area,400.0, ,2015, 
4217,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2015,3,2015,8,agro_pastoral,production,75.0, ,2015, 
4218,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2015,3,2015,8,agro_pastoral,yield,0.1875, ,2015, 
4219,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2016,3,2016,8,agro_pastoral,area,400.0, ,2016, 
4220,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2016,3,2016,8,agro_pastoral,production,33.0, ,2016, 
4221,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2016,3,2016,8,agro_pastoral,yield,0.0825, ,2016, 
4222,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2017,3,2017,8,agro_pastoral,area,400.0, ,2017, 
4223,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2017,3,2017,8,agro_pastoral,production,33.0, ,2017, 
4224,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2017,3,2017,8,agro_pastoral,yield,0.0825, ,2017, 
4225,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2018,3,2018,8,agro_pastoral,area,300.0, ,2018, 
4226,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2018,3,2018,8,agro_pastoral,production,24.0, ,2018, 
4227,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2018,3,2018,8,agro_pastoral,yield,0.08, ,2018, 
4228,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2012,3,2012,8,none,area,500.0, ,2012, 
4229,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2012,3,2012,8,none,production,75.0, ,2012, 
4230,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Gu,2012,3,2012,8,none,yield,0.15, ,2012, 
4231,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2010,10,2011,3,agro_pastoral,area,1100.0, ,2011, 
4232,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2010,10,2011,3,agro_pastoral,production,385.0, ,2011, 
4233,SO1990A22503,Somalia,SO,Bakool,Tiyeglow,Tiyeglow,Cowpea,Deyr,2010,10,2011,3,agro_pastoral,yield,0.35, ,2011, 
